,classid,skc,date_rcd,price,ie,discount,s,predict,MAPE
113,27050401.0,890572120230.0,10.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
114,27050401.0,890572120230.0,11.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
115,27050401.0,890572120230.0,12.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
116,27050401.0,890572120230.0,13.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
117,27050401.0,890572120230.0,14.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
118,27050401.0,890572120230.0,15.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
119,27050401.0,890572120230.0,16.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
120,27050401.0,890572120230.0,17.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
121,27050401.0,890572120230.0,18.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
122,27050401.0,890572120230.0,19.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
123,27050401.0,890572120230.0,20.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
124,27050401.0,890572120230.0,21.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
125,27050401.0,890572120230.0,22.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
126,27050401.0,890572120230.0,23.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
127,27050401.0,890572120230.0,24.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
128,27050401.0,890572120230.0,25.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
129,27050401.0,890572120230.0,26.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
130,27050401.0,890572120230.0,27.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
131,27050401.0,890572120230.0,28.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
132,27050401.0,890572120230.0,29.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
133,27050401.0,890572120230.0,30.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
134,27050401.0,890572120230.0,31.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
135,27050401.0,890572120230.0,32.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
136,27050401.0,890572120230.0,33.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
137,27050401.0,890572120230.0,34.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
138,27050401.0,890572120230.0,35.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
139,27050401.0,890572120230.0,36.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
140,27050401.0,890572120230.0,37.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
141,27050401.0,890572120230.0,38.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
142,27050401.0,890572120230.0,39.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
143,27050401.0,890572120230.0,40.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
144,27050401.0,890572120230.0,41.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
145,27050401.0,890572120230.0,42.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
146,27050401.0,890572120230.0,43.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
147,27050401.0,890572120230.0,44.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
148,27050401.0,890572120230.0,45.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
149,27050401.0,890572120230.0,46.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
150,27050401.0,890572120230.0,47.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
151,27050401.0,890572120230.0,48.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
152,27050401.0,890572120230.0,49.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
153,27050401.0,890572120230.0,50.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
154,27050401.0,890572120230.0,51.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
155,27050401.0,890572120230.0,52.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
156,27050401.0,890572120230.0,53.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
157,27050401.0,890572120230.0,54.0,60.0,0.0,0.8135593220338984,4.0,2.0,1.584280303030303
158,27050401.0,890572120230.0,55.0,64.01785714285714,0.0,0.8680387409200968,14.0,12.0,1.584280303030303
159,27050401.0,890572120230.0,56.0,64.5,0.0,0.8745762711864407,10.0,4.0,1.584280303030303
160,27050401.0,890572120230.0,57.0,63.5,0.0,0.8610169491525423,5.0,1.0,1.584280303030303
161,27050401.0,890572120230.0,58.0,68.75,0.0,0.9322033898305084,2.0,0.0,1.584280303030303
162,27050401.0,890572120230.0,59.0,72.0,0.0,0.9762711864406779,5.0,8.0,1.584280303030303
163,27050401.0,890572120230.0,60.0,0.0,0.0,0.0,0.0,0.0,1.584280303030303
164,27050401.0,890572120230.0,61.0,73.75,0.0,1.0,2.0,3.0,1.584280303030303
165,27050401.0,890572120230.0,62.0,73.75,0.0,1.0,1.0,0.0,1.584280303030303
166,27050401.0,890572120230.0,63.0,53.75,0.0,0.7288135593220338,3.0,0.0,1.584280303030303
167,27050401.0,890572120230.0,64.0,73.75,0.0,1.0,1.0,1.0,1.584280303030303
168,27050401.0,890572120230.0,65.0,71.25,0.0,0.9661016949152542,3.0,0.0,1.584280303030303
169,27050401.0,890572120230.0,66.0,63.75,0.0,0.8644067796610171,1.0,2.0,1.584280303030303
170,27050401.0,890572120230.0,67.0,73.75,0.0,1.0,1.0,2.0,1.584280303030303
171,27050401.0,890572120230.0,68.0,70.28846153846153,532.0,0.9530638852672749,13.0,1.0,1.584280303030303
172,27050401.0,890572120230.0,69.0,68.6111111111111,644.0,0.9303201506591338,18.0,26.0,1.584280303030303
173,27050401.0,890572120230.0,70.0,65.85,576.0,0.8928813559322033,25.0,35.0,1.584280303030303
174,27050401.0,890572120230.0,71.0,63.75,514.0,0.8644067796610171,3.0,4.0,1.584280303030303
175,27050401.0,890572120230.0,72.0,69.58333333333333,516.0,0.9435028248587571,6.0,1.0,1.584280303030303
176,27050401.0,890572120230.0,73.0,69.64285714285714,810.0,0.9443099273607748,14.0,9.0,1.584280303030303
177,27050401.0,890572120230.0,74.0,67.58333333333333,757.0,0.9163841807909604,15.0,26.0,1.584280303030303
178,27050401.0,890572120230.0,75.0,66.25,661.0,0.8983050847457628,10.0,0.0,1.584280303030303
179,27050401.0,890572120230.0,76.0,68.0,711.0,0.9220338983050848,20.0,22.0,1.584280303030303
180,27050401.0,890572120230.0,77.0,65.15625,1070.0,0.8834745762711864,24.0,40.0,1.584280303030303
181,27050401.0,890572120230.0,78.0,67.66666666666667,1241.0,0.9175141242937854,15.0,22.0,1.584280303030303
182,27050401.0,890572120230.0,79.0,69.27884615384616,1241.0,0.9393741851368972,26.0,42.0,1.584280303030303
183,27050401.0,890572120230.0,80.0,67.08333333333333,1269.0,0.9096045197740112,27.0,51.0,1.584280303030303
184,27050401.0,890572120230.0,81.0,70.0,1432.0,0.9491525423728814,18.0,13.0,1.584280303030303
185,27050401.0,890572120230.0,82.0,66.77083333333333,1538.0,0.905367231638418,24.0,24.0,1.584280303030303
186,27050401.0,890572120230.0,83.0,71.44736842105263,1470.0,0.9687778768956288,19.0,20.0,1.584280303030303
187,27050401.0,890572120230.0,84.0,71.98863636363636,1402.0,0.9761171032357472,22.0,22.0,1.584280303030303
188,27050401.0,890572120230.0,85.0,69.16666666666667,1251.0,0.9378531073446328,18.0,34.0,1.584280303030303
189,27050401.0,890572120230.0,86.0,68.94230769230771,1139.0,0.9348109517601044,13.0,10.0,1.584280303030303
190,27050401.0,890572120230.0,87.0,58.4375,1061.0,0.7923728813559322,8.0,0.0,1.584280303030303
191,27050401.0,890572120230.0,88.0,72.58333333333333,972.0,0.984180790960452,15.0,10.0,1.584280303030303
192,27050401.0,890572120230.0,89.0,67.85714285714286,896.0,0.9200968523002422,7.0,4.0,1.584280303030303
193,27050401.0,890572120230.0,90.0,73.75,847.0,1.0,9.0,15.0,1.584280303030303
194,27050401.0,890572120230.0,91.0,68.4375,806.0,0.9279661016949152,8.0,0.0,1.584280303030303
195,27050401.0,890572120230.0,92.0,71.25,735.0,0.9661016949152542,7.0,6.0,1.584280303030303
196,27050401.0,890572120230.0,93.0,69.6875,665.0,0.9449152542372882,8.0,11.0,1.584280303030303
197,27050401.0,890572120230.0,94.0,72.8125,629.0,0.9872881355932204,4.0,7.0,1.584280303030303
198,27050401.0,890572120230.0,95.0,68.06818181818181,569.0,0.9229583975346688,11.0,18.0,1.584280303030303
199,27050401.0,890572120230.0,96.0,65.625,513.0,0.8898305084745762,2.0,2.0,1.584280303030303
200,27050401.0,890572120230.0,97.0,41.25,506.0,0.559322033898305,3.0,11.0,1.584280303030303
201,27050401.0,890572120230.0,98.0,48.33333333333334,474.0,0.6553672316384181,6.0,6.0,1.584280303030303
202,27050401.0,890572120230.0,99.0,65.0,436.0,0.8813559322033898,3.0,9.0,1.584280303030303
203,27050401.0,890572120230.0,100.0,63.39285714285714,410.0,0.8595641646489105,7.0,7.0,1.584280303030303
204,27050401.0,890572120230.0,101.0,21.25,383.0,0.288135593220339,2.0,2.0,1.584280303030303
205,27050401.0,890572120230.0,102.0,61.25,378.0,0.8305084745762712,1.0,10.0,1.584280303030303
206,27050401.0,890572120230.0,103.0,72.91666666666667,360.0,0.9887005649717516,3.0,13.0,1.584280303030303
207,27050401.0,890572120230.0,104.0,56.875,334.0,0.7711864406779662,4.0,5.0,1.584280303030303
208,27050401.0,596572119262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
209,27050401.0,596572119262.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
210,27050401.0,596572119262.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
211,27050401.0,596572119262.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
212,27050401.0,596572119262.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
213,27050401.0,596572119262.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
214,27050401.0,596572119262.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
215,27050401.0,596572119262.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
216,27050401.0,596572119262.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
217,27050401.0,596572119262.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
218,27050401.0,596572119262.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
219,27050401.0,596572119262.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
220,27050401.0,596572119262.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
221,27050401.0,596572119262.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
222,27050401.0,596572119262.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
223,27050401.0,596572119262.0,16.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
224,27050401.0,596572119262.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
225,27050401.0,596572119262.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
226,27050401.0,596572119262.0,19.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
227,27050401.0,596572119262.0,20.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
228,27050401.0,596572119262.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
229,27050401.0,596572119262.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
230,27050401.0,596572119262.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
231,27050401.0,596572119262.0,24.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
232,27050401.0,596572119262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
233,27050401.0,596572119262.0,26.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
234,27050401.0,596572119262.0,27.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
235,27050401.0,596572119262.0,28.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
236,27050401.0,596572119262.0,29.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
237,27050401.0,596572119262.0,30.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
238,27050401.0,596572119262.0,31.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
239,27050401.0,596572119262.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
240,27050401.0,596572119262.0,33.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
241,27050401.0,596572119262.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
242,27050401.0,596572119262.0,35.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
243,27050401.0,596572119262.0,36.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
244,27050401.0,596572119262.0,37.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
245,27050401.0,596572119262.0,38.0,0.0,0.0,0.0,0.0,0.0,0.04410858139306415
246,27050401.0,596572119262.0,39.0,63.5625,574.0,0.8618644067796609,20.0,12.0,0.04410858139306415
247,27050401.0,596572119262.0,40.0,65.71536144578313,4475.0,0.8910557484173984,166.0,235.0,0.04410858139306415
248,27050401.0,596572119262.0,41.0,69.79166666666667,3920.0,0.9463276836158192,84.0,156.0,0.04410858139306415
249,27050401.0,596572119262.0,42.0,67.21774193548387,3426.0,0.9114270092946966,62.0,56.0,0.04410858139306415
250,27050401.0,596572119262.0,43.0,69.29924242424242,2952.0,0.9396507447354904,66.0,119.0,0.04410858139306415
251,27050401.0,596572119262.0,44.0,68.77272727272727,2500.0,0.9325115562403696,55.0,97.0,0.04410858139306415
252,27050401.0,596572119262.0,45.0,60.91517857142857,2208.0,0.8259685230024213,56.0,37.0,0.04410858139306415
253,27050401.0,596572119262.0,46.0,66.25,2409.0,0.8983050847457628,69.0,105.0,0.04410858139306415
254,27050401.0,596572119262.0,47.0,67.92307692307692,2880.0,0.9209908735332464,65.0,3.0,0.04410858139306415
255,27050401.0,596572119262.0,48.0,67.4090909090909,2738.0,0.9140215716486902,55.0,20.0,0.04410858139306415
256,27050401.0,596572119262.0,49.0,66.4329268292683,2495.0,0.9007854485324516,41.0,33.0,0.04410858139306415
257,27050401.0,596572119262.0,50.0,65.57142857142857,2668.0,0.8891041162227603,70.0,97.0,0.04410858139306415
258,27050401.0,596572119262.0,51.0,65.22435897435898,2765.0,0.8843980877879184,39.0,41.0,0.04410858139306415
259,27050401.0,596572119262.0,52.0,62.762096774193544,2590.0,0.8510114816839803,62.0,83.0,0.04410858139306415
260,27050401.0,596572119262.0,53.0,66.70955882352939,2188.0,0.9045363908275174,68.0,53.0,0.04410858139306415
261,27050401.0,596572119262.0,54.0,67.54464285714286,1869.0,0.9158595641646491,28.0,19.0,0.04410858139306415
262,27050401.0,596572119262.0,55.0,69.40217391304348,1735.0,0.9410464259395728,23.0,34.0,0.04410858139306415
263,27050401.0,596572119262.0,56.0,64.15816326530613,2561.0,0.8699411968177102,49.0,46.0,0.04410858139306415
264,27050401.0,596572119262.0,57.0,63.767123287671225,3131.0,0.8646389598328302,73.0,12.0,0.04410858139306415
265,27050401.0,596572119262.0,58.0,64.58333333333333,2652.0,0.8757062146892655,63.0,57.0,0.04410858139306415
266,27050401.0,596572119262.0,59.0,67.575,2210.0,0.916271186440678,50.0,21.0,0.04410858139306415
267,27050401.0,596572119262.0,60.0,71.20454545454545,1817.0,0.9654853620955316,55.0,50.0,0.04410858139306415
268,27050401.0,596572119262.0,61.0,71.11328125,1414.0,0.9642478813559322,64.0,108.0,0.04410858139306415
269,27050401.0,596572119262.0,62.0,65.78703703703704,1088.0,0.8920276208411801,27.0,49.0,0.04410858139306415
270,27050401.0,596572119262.0,63.0,65.85227272727273,896.0,0.8929121725731896,22.0,20.0,0.04410858139306415
271,27050401.0,596572119262.0,64.0,67.11538461538461,787.0,0.9100391134289441,13.0,20.0,0.04410858139306415
272,27050401.0,596572119262.0,65.0,69.27631578947367,658.0,0.9393398751115076,19.0,35.0,0.04410858139306415
273,27050401.0,596572119262.0,66.0,59.43181818181818,569.0,0.8058551617873652,11.0,21.0,0.04410858139306415
274,27050401.0,596572119262.0,67.0,68.47222222222223,495.0,0.9284369114877591,9.0,8.0,0.04410858139306415
