,classid,skc,date_rcd,s,price,ie,discount,predict,MAPE
76,27050401.0,496572121187.0,77.0,7.0,98.92857142857143,1091.0,0.7994227994227995,4.0,0.44999999999999996
77,27050401.0,496572121187.0,78.0,7.0,80.53571428571429,1058.0,0.6507936507936508,12.0,0.44999999999999996
78,27050401.0,496572121187.0,79.0,6.0,115.20833333333331,1038.0,0.9309764309764308,8.0,0.44999999999999996
79,27050401.0,496572121187.0,80.0,6.0,108.33333333333331,984.0,0.8754208754208754,3.0,0.44999999999999996
80,27050401.0,496572121187.0,81.0,5.0,115.75,954.0,0.9353535353535354,7.0,0.44999999999999996
81,27050401.0,496572121187.0,82.0,2.0,111.875,938.0,0.904040404040404,4.0,0.44999999999999996
82,27050401.0,496572121187.0,83.0,4.0,120.625,914.0,0.9747474747474748,5.0,0.44999999999999996
83,27050401.0,496572121187.0,84.0,2.0,80.0,894.0,0.6464646464646465,2.0,0.44999999999999996
84,27050401.0,496572121187.0,85.0,3.0,113.33333333333331,874.0,0.9158249158249158,2.0,0.44999999999999996
85,27050401.0,496572121187.0,86.0,2.0,113.75,839.0,0.9191919191919192,0.0,0.44999999999999996
86,27050401.0,496572121187.0,87.0,4.0,76.5625,817.0,0.6186868686868687,6.0,0.44999999999999996
87,27050401.0,496572121187.0,88.0,4.0,119.375,787.0,0.9646464646464646,5.0,0.44999999999999996
88,27050401.0,496572121187.0,89.0,2.0,115.0,761.0,0.9292929292929292,4.0,0.44999999999999996
89,27050401.0,496572121187.0,90.0,4.0,117.5,732.0,0.9494949494949496,3.0,0.44999999999999996
90,27050401.0,496572121187.0,91.0,6.0,102.70833333333331,701.0,0.8299663299663299,2.0,0.44999999999999996
91,27050401.0,496572121187.0,92.0,8.0,81.71875,655.0,0.6603535353535354,14.0,0.44999999999999996
92,27050401.0,496572121187.0,93.0,3.0,120.0,618.0,0.9696969696969696,5.0,0.44999999999999996
93,27050401.0,496572121187.0,94.0,5.0,116.0,581.0,0.9373737373737374,10.0,0.44999999999999996
94,27050401.0,496572121187.0,95.0,5.0,95.5,551.0,0.7717171717171717,3.0,0.44999999999999996
95,27050401.0,496572121187.0,96.0,6.0,80.20833333333333,492.0,0.6481481481481481,1.0,0.44999999999999996
96,27050401.0,496572121187.0,97.0,4.0,92.5,459.0,0.7474747474747475,4.0,0.44999999999999996
97,27050401.0,496572121187.0,98.0,4.0,87.8125,433.0,0.7095959595959596,2.0,0.44999999999999996
98,27050401.0,496572121187.0,99.0,3.0,110.0,406.0,0.8888888888888888,5.0,0.44999999999999996
99,27050401.0,496572121187.0,100.0,3.0,113.75,391.0,0.9191919191919192,3.0,0.44999999999999996
100,27050401.0,496572121187.0,101.0,4.0,101.875,367.0,0.8232323232323232,8.0,0.44999999999999996
101,27050401.0,496572121187.0,102.0,3.0,90.41666666666669,346.0,0.7306397306397306,2.0,0.44999999999999996
102,27050401.0,496572121187.0,103.0,1.0,112.5,325.0,0.9090909090909092,1.0,0.44999999999999996
103,27050401.0,496572121187.0,104.0,4.0,45.625,315.0,0.3686868686868687,4.0,0.44999999999999996
104,27050401.0,890572120230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
105,27050401.0,890572120230.0,2.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
106,27050401.0,890572120230.0,3.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
107,27050401.0,890572120230.0,4.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
108,27050401.0,890572120230.0,5.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
109,27050401.0,890572120230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
110,27050401.0,890572120230.0,7.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
111,27050401.0,890572120230.0,8.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
112,27050401.0,890572120230.0,9.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
113,27050401.0,890572120230.0,10.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
114,27050401.0,890572120230.0,11.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
115,27050401.0,890572120230.0,12.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
116,27050401.0,890572120230.0,13.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
117,27050401.0,890572120230.0,14.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
118,27050401.0,890572120230.0,15.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
119,27050401.0,890572120230.0,16.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
120,27050401.0,890572120230.0,17.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
121,27050401.0,890572120230.0,18.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
122,27050401.0,890572120230.0,19.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
123,27050401.0,890572120230.0,20.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
124,27050401.0,890572120230.0,21.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
125,27050401.0,890572120230.0,22.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
126,27050401.0,890572120230.0,23.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
127,27050401.0,890572120230.0,24.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
128,27050401.0,890572120230.0,25.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
129,27050401.0,890572120230.0,26.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
130,27050401.0,890572120230.0,27.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
131,27050401.0,890572120230.0,28.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
132,27050401.0,890572120230.0,29.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
133,27050401.0,890572120230.0,30.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
134,27050401.0,890572120230.0,31.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
135,27050401.0,890572120230.0,32.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
136,27050401.0,890572120230.0,33.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
137,27050401.0,890572120230.0,34.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
138,27050401.0,890572120230.0,35.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
139,27050401.0,890572120230.0,36.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
140,27050401.0,890572120230.0,37.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
141,27050401.0,890572120230.0,38.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
142,27050401.0,890572120230.0,39.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
143,27050401.0,890572120230.0,40.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
144,27050401.0,890572120230.0,41.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
145,27050401.0,890572120230.0,42.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
146,27050401.0,890572120230.0,43.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
147,27050401.0,890572120230.0,44.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
148,27050401.0,890572120230.0,45.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
149,27050401.0,890572120230.0,46.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
150,27050401.0,890572120230.0,47.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
151,27050401.0,890572120230.0,48.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
152,27050401.0,890572120230.0,49.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
153,27050401.0,890572120230.0,50.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
154,27050401.0,890572120230.0,51.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
155,27050401.0,890572120230.0,52.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
156,27050401.0,890572120230.0,53.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
157,27050401.0,890572120230.0,54.0,4.0,60.0,0.0,0.8135593220338984,8.0,0.47465728715728717
158,27050401.0,890572120230.0,55.0,14.0,64.01785714285714,0.0,0.8680387409200968,15.0,0.47465728715728717
159,27050401.0,890572120230.0,56.0,10.0,64.5,0.0,0.8745762711864407,9.0,0.47465728715728717
160,27050401.0,890572120230.0,57.0,5.0,63.5,0.0,0.8610169491525423,3.0,0.47465728715728717
161,27050401.0,890572120230.0,58.0,2.0,68.75,0.0,0.9322033898305084,2.0,0.47465728715728717
162,27050401.0,890572120230.0,59.0,5.0,72.0,0.0,0.9762711864406779,8.0,0.47465728715728717
163,27050401.0,890572120230.0,60.0,0.0,0.0,0.0,0.0,0.0,0.47465728715728717
164,27050401.0,890572120230.0,61.0,2.0,73.75,0.0,1.0,2.0,0.47465728715728717
165,27050401.0,890572120230.0,62.0,1.0,73.75,0.0,1.0,0.0,0.47465728715728717
166,27050401.0,890572120230.0,63.0,3.0,53.75,0.0,0.7288135593220338,5.0,0.47465728715728717
167,27050401.0,890572120230.0,64.0,1.0,73.75,0.0,1.0,2.0,0.47465728715728717
168,27050401.0,890572120230.0,65.0,3.0,71.25,0.0,0.9661016949152542,1.0,0.47465728715728717
169,27050401.0,890572120230.0,66.0,1.0,63.75,0.0,0.8644067796610171,2.0,0.47465728715728717
170,27050401.0,890572120230.0,67.0,1.0,73.75,0.0,1.0,0.0,0.47465728715728717
171,27050401.0,890572120230.0,68.0,13.0,70.28846153846153,532.0,0.9530638852672749,6.0,0.47465728715728717
172,27050401.0,890572120230.0,69.0,18.0,68.6111111111111,644.0,0.9303201506591338,32.0,0.47465728715728717
173,27050401.0,890572120230.0,70.0,25.0,65.85,576.0,0.8928813559322033,20.0,0.47465728715728717
174,27050401.0,890572120230.0,71.0,3.0,63.75,514.0,0.8644067796610171,0.0,0.47465728715728717
175,27050401.0,890572120230.0,72.0,6.0,69.58333333333333,516.0,0.9435028248587571,0.0,0.47465728715728717
176,27050401.0,890572120230.0,73.0,14.0,69.64285714285714,810.0,0.9443099273607748,13.0,0.47465728715728717
177,27050401.0,890572120230.0,74.0,15.0,67.58333333333333,757.0,0.9163841807909604,12.0,0.47465728715728717
178,27050401.0,890572120230.0,75.0,10.0,66.25,661.0,0.8983050847457628,4.0,0.47465728715728717
179,27050401.0,890572120230.0,76.0,20.0,68.0,711.0,0.9220338983050848,37.0,0.47465728715728717
180,27050401.0,890572120230.0,77.0,24.0,65.15625,1070.0,0.8834745762711864,17.0,0.47465728715728717
181,27050401.0,890572120230.0,78.0,15.0,67.66666666666667,1241.0,0.9175141242937854,9.0,0.47465728715728717
182,27050401.0,890572120230.0,79.0,26.0,69.27884615384616,1241.0,0.9393741851368972,11.0,0.47465728715728717
183,27050401.0,890572120230.0,80.0,27.0,67.08333333333333,1269.0,0.9096045197740112,2.0,0.47465728715728717
184,27050401.0,890572120230.0,81.0,18.0,70.0,1432.0,0.9491525423728814,5.0,0.47465728715728717
185,27050401.0,890572120230.0,82.0,24.0,66.77083333333333,1538.0,0.905367231638418,28.0,0.47465728715728717
186,27050401.0,890572120230.0,83.0,19.0,71.44736842105263,1470.0,0.9687778768956288,13.0,0.47465728715728717
187,27050401.0,890572120230.0,84.0,22.0,71.98863636363636,1402.0,0.9761171032357472,26.0,0.47465728715728717
188,27050401.0,890572120230.0,85.0,18.0,69.16666666666667,1251.0,0.9378531073446328,9.0,0.47465728715728717
189,27050401.0,890572120230.0,86.0,13.0,68.94230769230771,1139.0,0.9348109517601044,4.0,0.47465728715728717
190,27050401.0,890572120230.0,87.0,8.0,58.4375,1061.0,0.7923728813559322,9.0,0.47465728715728717
191,27050401.0,890572120230.0,88.0,15.0,72.58333333333333,972.0,0.984180790960452,26.0,0.47465728715728717
192,27050401.0,890572120230.0,89.0,7.0,67.85714285714286,896.0,0.9200968523002422,14.0,0.47465728715728717
193,27050401.0,890572120230.0,90.0,9.0,73.75,847.0,1.0,1.0,0.47465728715728717
194,27050401.0,890572120230.0,91.0,8.0,68.4375,806.0,0.9279661016949152,16.0,0.47465728715728717
195,27050401.0,890572120230.0,92.0,7.0,71.25,735.0,0.9661016949152542,6.0,0.47465728715728717
196,27050401.0,890572120230.0,93.0,8.0,69.6875,665.0,0.9449152542372882,10.0,0.47465728715728717
197,27050401.0,890572120230.0,94.0,4.0,72.8125,629.0,0.9872881355932204,2.0,0.47465728715728717
198,27050401.0,890572120230.0,95.0,11.0,68.06818181818181,569.0,0.9229583975346688,4.0,0.47465728715728717
199,27050401.0,890572120230.0,96.0,2.0,65.625,513.0,0.8898305084745762,0.0,0.47465728715728717
200,27050401.0,890572120230.0,97.0,3.0,41.25,506.0,0.559322033898305,2.0,0.47465728715728717
201,27050401.0,890572120230.0,98.0,6.0,48.33333333333334,474.0,0.6553672316384181,2.0,0.47465728715728717
202,27050401.0,890572120230.0,99.0,3.0,65.0,436.0,0.8813559322033898,5.0,0.47465728715728717
203,27050401.0,890572120230.0,100.0,7.0,63.39285714285714,410.0,0.8595641646489105,8.0,0.47465728715728717
204,27050401.0,890572120230.0,101.0,2.0,21.25,383.0,0.288135593220339,1.0,0.47465728715728717
205,27050401.0,890572120230.0,102.0,1.0,61.25,378.0,0.8305084745762712,0.0,0.47465728715728717
206,27050401.0,890572120230.0,103.0,3.0,72.91666666666667,360.0,0.9887005649717516,3.0,0.47465728715728717
207,27050401.0,890572120230.0,104.0,4.0,56.875,334.0,0.7711864406779662,4.0,0.47465728715728717
208,27050401.0,596572119262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
209,27050401.0,596572119262.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
210,27050401.0,596572119262.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
211,27050401.0,596572119262.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
212,27050401.0,596572119262.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
213,27050401.0,596572119262.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
214,27050401.0,596572119262.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
215,27050401.0,596572119262.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
216,27050401.0,596572119262.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
217,27050401.0,596572119262.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
218,27050401.0,596572119262.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
219,27050401.0,596572119262.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
220,27050401.0,596572119262.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
221,27050401.0,596572119262.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
222,27050401.0,596572119262.0,15.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
223,27050401.0,596572119262.0,16.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
224,27050401.0,596572119262.0,17.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
225,27050401.0,596572119262.0,18.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
226,27050401.0,596572119262.0,19.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
227,27050401.0,596572119262.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
228,27050401.0,596572119262.0,21.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
229,27050401.0,596572119262.0,22.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
230,27050401.0,596572119262.0,23.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
231,27050401.0,596572119262.0,24.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
232,27050401.0,596572119262.0,25.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
233,27050401.0,596572119262.0,26.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
234,27050401.0,596572119262.0,27.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
235,27050401.0,596572119262.0,28.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
236,27050401.0,596572119262.0,29.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
237,27050401.0,596572119262.0,30.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
238,27050401.0,596572119262.0,31.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
239,27050401.0,596572119262.0,32.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
240,27050401.0,596572119262.0,33.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
241,27050401.0,596572119262.0,34.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
242,27050401.0,596572119262.0,35.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
243,27050401.0,596572119262.0,36.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
244,27050401.0,596572119262.0,37.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
245,27050401.0,596572119262.0,38.0,0.0,0.0,0.0,0.0,0.0,0.6442300534912183
246,27050401.0,596572119262.0,39.0,20.0,63.5625,574.0,0.8618644067796609,3.0,0.6442300534912183
247,27050401.0,596572119262.0,40.0,166.0,65.71536144578313,4475.0,0.8910557484173984,99.0,0.6442300534912183
248,27050401.0,596572119262.0,41.0,84.0,69.79166666666667,3920.0,0.9463276836158192,62.0,0.6442300534912183
249,27050401.0,596572119262.0,42.0,62.0,67.21774193548387,3426.0,0.9114270092946966,40.0,0.6442300534912183
250,27050401.0,596572119262.0,43.0,66.0,69.29924242424242,2952.0,0.9396507447354904,5.0,0.6442300534912183
251,27050401.0,596572119262.0,44.0,55.0,68.77272727272727,2500.0,0.9325115562403696,30.0,0.6442300534912183
252,27050401.0,596572119262.0,45.0,56.0,60.91517857142857,2208.0,0.8259685230024213,12.0,0.6442300534912183
253,27050401.0,596572119262.0,46.0,69.0,66.25,2409.0,0.8983050847457628,45.0,0.6442300534912183
254,27050401.0,596572119262.0,47.0,65.0,67.92307692307692,2880.0,0.9209908735332464,75.0,0.6442300534912183
255,27050401.0,596572119262.0,48.0,55.0,67.4090909090909,2738.0,0.9140215716486902,19.0,0.6442300534912183
256,27050401.0,596572119262.0,49.0,41.0,66.4329268292683,2495.0,0.9007854485324516,52.0,0.6442300534912183
257,27050401.0,596572119262.0,50.0,70.0,65.57142857142857,2668.0,0.8891041162227603,121.0,0.6442300534912183
258,27050401.0,596572119262.0,51.0,39.0,65.22435897435898,2765.0,0.8843980877879184,1.0,0.6442300534912183
259,27050401.0,596572119262.0,52.0,62.0,62.762096774193544,2590.0,0.8510114816839803,91.0,0.6442300534912183
260,27050401.0,596572119262.0,53.0,68.0,66.70955882352939,2188.0,0.9045363908275174,101.0,0.6442300534912183
261,27050401.0,596572119262.0,54.0,28.0,67.54464285714286,1869.0,0.9158595641646491,39.0,0.6442300534912183
262,27050401.0,596572119262.0,55.0,23.0,69.40217391304348,1735.0,0.9410464259395728,43.0,0.6442300534912183
263,27050401.0,596572119262.0,56.0,49.0,64.15816326530613,2561.0,0.8699411968177102,19.0,0.6442300534912183
264,27050401.0,596572119262.0,57.0,73.0,63.767123287671225,3131.0,0.8646389598328302,68.0,0.6442300534912183
265,27050401.0,596572119262.0,58.0,63.0,64.58333333333333,2652.0,0.8757062146892655,1.0,0.6442300534912183
266,27050401.0,596572119262.0,59.0,50.0,67.575,2210.0,0.916271186440678,70.0,0.6442300534912183
267,27050401.0,596572119262.0,60.0,55.0,71.20454545454545,1817.0,0.9654853620955316,103.0,0.6442300534912183
268,27050401.0,596572119262.0,61.0,64.0,71.11328125,1414.0,0.9642478813559322,119.0,0.6442300534912183
269,27050401.0,596572119262.0,62.0,27.0,65.78703703703704,1088.0,0.8920276208411801,3.0,0.6442300534912183
270,27050401.0,596572119262.0,63.0,22.0,65.85227272727273,896.0,0.8929121725731896,13.0,0.6442300534912183
271,27050401.0,596572119262.0,64.0,13.0,67.11538461538461,787.0,0.9100391134289441,7.0,0.6442300534912183
272,27050401.0,596572119262.0,65.0,19.0,69.27631578947367,658.0,0.9393398751115076,7.0,0.6442300534912183
